aggregation_level,contributor_type,condition,prompt_id,model_id,family,n_contributors,outcome,estimate
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,claude-opus-4-6,Anthropic,1,donation_ams,0.15
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,claude-opus-4-6,Anthropic,1,funding_perceptions,1.1
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,claude-opus-4-6,Anthropic,1,inst_trust_mean,1
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,claude-opus-4-6,Anthropic,1,newsletter_signup,0.01
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,claude-opus-4-6,Anthropic,1,policy_general,1.3
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,claude-opus-4-6,Anthropic,1,policy_role_mean,1.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,claude-opus-4-6,Anthropic,1,policy_specific_mean,0.9
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,claude-opus-4-6,Anthropic,1,trust_multidimensional,2.8
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,claude-opus-4-6,Anthropic,1,trust_post,3
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-flash-lite,Google,1,behavior_mean,0.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-flash-lite,Google,1,belief_post,1
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-flash-lite,Google,1,concern_mean,0.8
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-flash-lite,Google,1,distrust_post,-1.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-flash-lite,Google,1,donation_ams,0.1
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-flash-lite,Google,1,funding_perceptions,1.2
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-flash-lite,Google,1,inst_trust_mean,0.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-flash-lite,Google,1,newsletter_signup,0.005
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-flash-lite,Google,1,policy_general,0.7
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-flash-lite,Google,1,policy_role_mean,1.8
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-flash-lite,Google,1,policy_specific_mean,0.6
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-flash-lite,Google,1,trust_multidimensional,1.2
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-flash-lite,Google,1,trust_post,1
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-flash-lite,Google,1,behavior_mean,0.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-flash-lite,Google,1,belief_post,0.3
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-flash-lite,Google,1,concern_mean,0.4
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-flash-lite,Google,1,distrust_post,-1.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-flash-lite,Google,1,donation_ams,0.1
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-flash-lite,Google,1,funding_perceptions,0.8
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-flash-lite,Google,1,inst_trust_mean,0.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-flash-lite,Google,1,newsletter_signup,0.005
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-flash-lite,Google,1,policy_general,0.6
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-flash-lite,Google,1,policy_role_mean,1
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-flash-lite,Google,1,policy_specific_mean,0.7
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-flash-lite,Google,1,trust_multidimensional,1.2
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-flash-lite,Google,1,trust_post,1
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-pro,Google,1,behavior_mean,0.8
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-pro,Google,1,belief_post,3
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-pro,Google,1,concern_mean,2.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-pro,Google,1,distrust_post,-4
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-pro,Google,1,donation_ams,0.15
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-pro,Google,1,funding_perceptions,2
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-pro,Google,1,inst_trust_mean,1
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-pro,Google,1,newsletter_signup,0.015
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-pro,Google,1,policy_general,2
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-pro,Google,1,policy_role_mean,3.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-pro,Google,1,policy_specific_mean,1.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-pro,Google,1,trust_multidimensional,4
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-2.5-pro,Google,1,trust_post,4.2
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-pro,Google,1,behavior_mean,0.8
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-pro,Google,1,belief_post,2
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-pro,Google,1,concern_mean,2
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-pro,Google,1,distrust_post,-4
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-pro,Google,1,donation_ams,0.15
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-pro,Google,1,funding_perceptions,1.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-pro,Google,1,inst_trust_mean,1
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-pro,Google,1,newsletter_signup,0.015
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-pro,Google,1,policy_general,1.8
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-pro,Google,1,policy_role_mean,2.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-pro,Google,1,policy_specific_mean,1.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-pro,Google,1,trust_multidimensional,3.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-2.5-pro,Google,1,trust_post,4
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-flash-lite,Google,1,behavior_mean,0.85
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-flash-lite,Google,1,belief_post,0.65
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-flash-lite,Google,1,concern_mean,0.75
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-flash-lite,Google,1,distrust_post,-0.95
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-flash-lite,Google,1,donation_ams,0.08
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-flash-lite,Google,1,funding_perceptions,0.55
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-flash-lite,Google,1,inst_trust_mean,0.45
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-flash-lite,Google,1,newsletter_signup,0.005
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-flash-lite,Google,1,policy_general,0.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-flash-lite,Google,1,policy_role_mean,0.4
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-flash-lite,Google,1,policy_specific_mean,0.35
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-flash-lite,Google,1,trust_multidimensional,1.2
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-flash-lite,Google,1,trust_post,1.1
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-flash-lite,Google,1,behavior_mean,0.8
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-flash-lite,Google,1,belief_post,0.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-flash-lite,Google,1,concern_mean,0.6
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-flash-lite,Google,1,distrust_post,-0.7
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-flash-lite,Google,1,donation_ams,0.05
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-flash-lite,Google,1,funding_perceptions,0.4
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-flash-lite,Google,1,inst_trust_mean,0.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-flash-lite,Google,1,newsletter_signup,0.002
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-flash-lite,Google,1,policy_general,0.3
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-flash-lite,Google,1,policy_role_mean,0.4
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-flash-lite,Google,1,policy_specific_mean,0.3
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-flash-lite,Google,1,trust_multidimensional,0.9
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-flash-lite,Google,1,trust_post,0.8
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,behavior_mean,0.7
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,belief_post,2
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,concern_mean,1.6
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,distrust_post,-2.8
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,donation_ams,0.07
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,funding_perceptions,1.4
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,inst_trust_mean,1.4
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,newsletter_signup,0.007
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,policy_general,1.4
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,policy_role_mean,2.2
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,policy_specific_mean,1.1
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,trust_multidimensional,2.8
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,trust_post,2.8
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,behavior_mean,0.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,belief_post,1.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,concern_mean,1.2
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,distrust_post,-2.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,donation_ams,0.05
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,funding_perceptions,1
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,inst_trust_mean,1
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,newsletter_signup,0.01
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_general,1
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_role_mean,1.8
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_specific_mean,0.8
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,trust_multidimensional,2.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,trust_post,2.6
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-4o-mini,OpenAI,1,behavior_mean,5
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-4o-mini,OpenAI,1,belief_post,10
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-4o-mini,OpenAI,1,concern_mean,8
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-4o-mini,OpenAI,1,distrust_post,-5
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-4o-mini,OpenAI,1,donation_ams,0.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-4o-mini,OpenAI,1,funding_perceptions,5
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-4o-mini,OpenAI,1,inst_trust_mean,3
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-4o-mini,OpenAI,1,newsletter_signup,0.05
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-4o-mini,OpenAI,1,policy_general,7
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-4o-mini,OpenAI,1,policy_role_mean,6
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-4o-mini,OpenAI,1,policy_specific_mean,5
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-4o-mini,OpenAI,1,trust_multidimensional,4
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-4o-mini,OpenAI,1,trust_post,-2
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-4o-mini,OpenAI,1,behavior_mean,5
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-4o-mini,OpenAI,1,belief_post,10
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-4o-mini,OpenAI,1,concern_mean,8
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-4o-mini,OpenAI,1,distrust_post,-5
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-4o-mini,OpenAI,1,donation_ams,0.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-4o-mini,OpenAI,1,funding_perceptions,5
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-4o-mini,OpenAI,1,inst_trust_mean,7
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-4o-mini,OpenAI,1,newsletter_signup,0.05
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-4o-mini,OpenAI,1,policy_general,6
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-4o-mini,OpenAI,1,policy_role_mean,8
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-4o-mini,OpenAI,1,policy_specific_mean,7
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-4o-mini,OpenAI,1,trust_multidimensional,6
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-4o-mini,OpenAI,1,trust_post,8
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-5-mini,OpenAI,5,behavior_mean,0.8
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-5-mini,OpenAI,5,belief_post,1.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-5-mini,OpenAI,5,concern_mean,1
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-5-mini,OpenAI,5,distrust_post,-1.6
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-5-mini,OpenAI,5,donation_ams,0.18
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-5-mini,OpenAI,5,funding_perceptions,1.2
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-5-mini,OpenAI,5,inst_trust_mean,1.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-5-mini,OpenAI,5,newsletter_signup,0.01
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-5-mini,OpenAI,5,policy_general,1
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-5-mini,OpenAI,5,policy_role_mean,1.2
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-5-mini,OpenAI,5,policy_specific_mean,0.9
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-5-mini,OpenAI,5,trust_multidimensional,2
prompt,completions,Corporate reliance,tier3_direct_forecast_v1,gpt-5-mini,OpenAI,5,trust_post,1.8
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-5-mini,OpenAI,5,behavior_mean,0.7
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-5-mini,OpenAI,5,belief_post,1.1
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-5-mini,OpenAI,5,concern_mean,0.9
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-5-mini,OpenAI,5,distrust_post,-1.5
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-5-mini,OpenAI,5,donation_ams,0.2
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-5-mini,OpenAI,5,funding_perceptions,1.2
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-5-mini,OpenAI,5,inst_trust_mean,1.2
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-5-mini,OpenAI,5,newsletter_signup,0.009
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-5-mini,OpenAI,5,policy_general,1
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-5-mini,OpenAI,5,policy_role_mean,1.3
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-5-mini,OpenAI,5,policy_specific_mean,0.9
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-5-mini,OpenAI,5,trust_multidimensional,2
prompt,completions,Corporate reliance,tier3_direct_forecast_v2,gpt-5-mini,OpenAI,5,trust_post,1.8
prompt,completions,Extreme weather predictions,tier3_direct_forecast_v1,claude-haiku-4-5,Anthropic,1,behavior_mean,2.5
prompt,completions,Extreme weather predictions,tier3_direct_forecast_v1,claude-haiku-4-5,Anthropic,1,belief_post,1.8
prompt,completions,Extreme weather predictions,tier3_direct_forecast_v1,claude-haiku-4-5,Anthropic,1,concern_mean,3.2
prompt,completions,Extreme weather predictions,tier3_direct_forecast_v1,claude-haiku-4-5,Anthropic,1,distrust_post,-1.2
prompt,completions,Extreme weather predictions,tier3_direct_forecast_v1,claude-haiku-4-5,Anthropic,1,donation_ams,0.35
prompt,completions,Extreme weather predictions,tier3_direct_forecast_v1,claude-haiku-4-5,Anthropic,1,funding_perceptions,2.1
prompt,completions,Extreme weather predictions,tier3_direct_forecast_v1,claude-haiku-4-5,Anthropic,1,inst_trust_mean,2.8
prompt,completions,Extreme weather predictions,tier3_direct_forecast_v1,claude-haiku-4-5,Anthropic,1,newsletter_signup,0.018
prompt,completions,Extreme weather predictions,tier3_direct_forecast_v1,claude-haiku-4-5,Anthropic,1,policy_general,2.4
prompt,completions,Extreme weather predictions,tier3_direct_forecast_v1,claude-haiku-4-5,Anthropic,1,policy_role_mean,2.6
